pad,x,y,scale,direction,cobo,asad,aget,channel,cy,cx
8834,7.3623528,-125.39436,0.5,0,3,2,2,14,-7.3623528,126.102802699624
8835,9.8164701,-125.39436,0.5,1,3,2,2,16,-9.8164701,124.68591730037602
8836,9.8164701,-121.14371,0.5,0,3,2,2,1,-9.8164701,121.85215269962399
8837,12.270588,-125.39436,0.5,0,3,2,2,18,-12.270588,126.102802699624
8838,12.270588,-121.14371,0.5,1,3,2,3,67,-12.270588,120.43526730037601
8839,14.724706,-121.14371,0.5,0,3,2,1,65,-14.724706,121.85215269962399
8840,14.724706,-125.39436,0.5,1,3,2,1,63,-14.724706,124.68591730037602
8841,17.178823,-121.14371,0.5,1,3,2,0,9,-17.178823,120.43526730037601
8842,17.178823,-125.39436,0.5,0,3,2,0,7,-17.178823,126.102802699624
8843,19.63294,-125.39436,0.5,1,3,2,0,18,-19.63294,124.68591730037602
8844,19.63294,-121.14371,0.5,0,3,2,0,20,-19.63294,121.85215269962399
8845,22.087059,-125.39436,0.5,0,3,2,0,31,-22.087059,126.102802699624
8846,22.087059,-121.14371,0.5,1,3,2,0,33,-22.087059,120.43526730037601
8847,24.541176,-121.14371,0.5,0,3,2,0,43,-24.541176,121.85215269962399
8848,24.541176,-125.39436,0.5,1,3,2,0,41,-24.541176,124.68591730037602
8849,26.995293,-121.14371,0.5,1,3,2,0,54,-26.995293,120.43526730037601
8850,26.995293,-125.39436,0.5,0,3,2,0,52,-26.995293,126.102802699624
8851,29.449411,-125.39436,0.5,1,3,2,0,65,-29.449411,124.68591730037602
8852,29.449411,-121.14371,0.5,0,7,1,3,13,-29.449411,121.85215269962399
8853,31.903528,-125.39436,0.5,0,7,1,3,35,-31.903528,126.102802699624
8854,31.903528,-121.14371,0.5,1,7,1,3,31,-31.903528,120.43526730037601
8855,34.357647,-121.14371,0.5,0,7,1,3,39,-34.357647,121.85215269962399
8856,34.357647,-125.39436,0.5,1,7,1,3,37,-34.357647,124.68591730037602
8857,36.811764,-121.14371,0.5,1,7,1,3,50,-36.811764,120.43526730037601
8858,36.811764,-125.39436,0.5,0,7,1,3,48,-36.811764,126.102802699624
8859,39.265881,-125.39436,0.5,1,7,0,3,44,-39.265881,124.68591730037602
8860,39.265881,-121.14371,0.5,0,7,0,3,47,-39.265881,121.85215269962399
8861,41.719997,-125.39436,0.5,0,7,0,3,55,-41.719997,126.102802699624
8862,41.719997,-121.14371,0.5,1,7,0,3,58,-41.719997,120.43526730037601
8863,44.174118,-121.14371,0.5,0,7,0,3,7,-44.174118,121.85215269962399
8864,44.174118,-125.39436,0.5,1,7,0,3,5,-44.174118,124.68591730037602
8865,46.628235,-121.14371,0.5,1,7,0,3,20,-46.628235,120.43526730037601
8866,46.628235,-125.39436,0.5,0,7,0,3,16,-46.628235,126.102802699624
8867,49.082352,-125.39436,0.5,1,7,0,3,29,-49.082352,124.68591730037602
8868,49.082352,-121.14371,0.5,0,7,0,3,31,-49.082352,121.85215269962399
8869,51.536469,-125.39436,0.5,0,7,0,3,39,-51.536469,126.102802699624
8870,51.536469,-121.14371,0.5,1,7,0,3,41,-51.536469,120.43526730037601
8871,53.990585,-121.14371,0.5,0,7,0,3,54,-53.990585,121.85215269962399
8872,53.990585,-125.39436,0.5,1,7,0,3,52,-53.990585,124.68591730037602
8873,56.444706,-121.14371,0.5,1,7,0,2,9,-56.444706,120.43526730037601
8874,56.444706,-125.39436,0.5,0,7,0,2,3,-56.444706,126.102802699624
8875,58.898823,-125.39436,0.5,1,7,0,2,5,-58.898823,124.68591730037602
8876,58.898823,-121.14371,0.5,0,7,0,2,14,-58.898823,121.85215269962399
8877,61.35294,-125.39436,0.5,0,7,0,2,17,-61.35294,126.102802699624
8878,61.35294,-121.14371,0.5,1,7,0,2,19,-61.35294,120.43526730037601
8879,63.807056,-121.14371,0.5,0,7,0,2,36,-63.807056,121.85215269962399
8880,63.807056,-125.39436,0.5,1,7,0,2,30,-63.807056,124.68591730037602
8881,66.261177,-121.14371,0.5,1,7,0,2,59,-66.261177,120.43526730037601
8882,66.261177,-125.39436,0.5,0,7,0,2,57,-66.261177,126.102802699624
8883,68.715294,-125.39436,0.5,1,7,0,2,65,-68.715294,124.68591730037602
8884,68.715294,-121.14371,0.5,0,7,0,2,67,-68.715294,121.85215269962399
8885,71.169411,-125.39436,0.5,0,7,0,1,2,-71.169411,126.102802699624
8886,71.169411,-121.14371,0.5,1,1,1,0,44,-71.169411,120.43526730037601
8887,73.623528,-121.14371,0.5,0,1,1,0,36,-73.623528,121.85215269962399
8888,73.623528,-125.39436,0.5,1,7,0,1,4,-73.623528,124.68591730037602
8889,76.077644,-121.14371,0.5,1,1,1,0,38,-76.077644,120.43526730037601
8890,76.077644,-125.39436,0.5,0,1,1,0,49,-76.077644,126.102802699624
8891,78.531761,-125.39436,0.5,1,1,1,0,58,-78.531761,124.68591730037602
8892,78.531761,-121.14371,0.5,0,1,1,0,40,-78.531761,121.85215269962399
8893,80.985878,-125.39436,0.5,0,1,1,0,60,-80.985878,126.102802699624
8894,80.985878,-121.14371,0.5,1,1,1,0,50,-80.985878,120.43526730037601
8895,83.439995,-121.14371,0.5,0,1,1,0,52,-83.439995,121.85215269962399
8896,83.439995,-125.39436,0.5,1,1,1,0,63,-83.439995,124.68591730037602
8897,85.894112,-121.14371,0.5,1,1,1,0,54,-85.894112,120.43526730037601
8898,88.348236,-123.26904,1.0,0,1,1,0,65,-88.348236,124.68592539924798
8899,93.25647,-123.26904,1.0,1,6,3,3,55,-93.25647,121.85215460075203
8900,98.164703,-123.26904,1.0,0,6,3,3,53,-98.164703,124.68592539924798
8901,103.07294,-123.26904,1.0,1,6,3,3,51,-103.07294,121.85215460075203
8902,107.98117,-123.26904,1.0,0,6,3,3,49,-107.98117,124.68592539924798
8903,112.88941,-123.26904,1.0,1,6,3,3,47,-112.88941,121.85215460075203
8904,117.79765,-123.26904,1.0,0,6,3,3,44,-117.79765,124.68592539924798
8905,122.70588,-123.26904,1.0,1,6,3,3,42,-122.70588,121.85215460075203
8906,127.61411,-123.26904,1.0,0,6,3,3,40,-127.61411,124.68592539924798
8907,132.52235,-123.26904,1.0,1,6,3,3,17,-132.52235,121.85215460075203
8908,137.43059,-123.26904,1.0,0,6,3,3,30,-137.43059,124.68592539924798
8909,142.33882,-123.26904,1.0,1,6,3,3,41,-142.33882,121.85215460075203
8910,147.24706,-123.26904,1.0,0,6,3,3,54,-147.24706,124.68592539924798
8911,152.15529,-123.26904,1.0,1,6,3,3,67,-152.15529,121.85215460075203
8912,157.06352,-123.26904,1.0,0,6,2,2,10,-157.06352,124.68592539924798
8913,161.97176,-123.26904,1.0,1,6,2,2,24,-161.97176,121.85215460075203
8914,166.87999,-123.26904,1.0,0,6,2,2,35,-166.87999,124.68592539924798
8915,171.78822,-123.26904,1.0,1,6,2,2,48,-171.78822,121.85215460075203
8916,176.69647,-123.26904,1.0,0,6,2,2,32,-176.69647,124.68592539924798
8917,181.60471,-123.26904,1.0,1,6,2,2,42,-181.60471,121.85215460075203
8918,186.51294,-123.26904,1.0,0,6,2,1,12,-186.51294,124.68592539924798
8919,191.42117,-123.26904,1.0,1,6,2,1,25,-191.42117,121.85215460075203
8920,196.32941,-123.26904,1.0,0,6,2,1,35,-196.32941,124.68592539924798
8921,201.23764,-123.26904,1.0,1,6,2,1,46,-201.23764,121.85215460075203
8922,206.14587,-123.26904,1.0,0,6,2,1,57,-206.14587,124.68592539924798
8923,211.05411,-123.26904,1.0,1,6,2,0,9,-211.05411,121.85215460075203
8924,215.96234,-123.26904,1.0,0,6,2,0,33,-215.96234,124.68592539924798
8925,220.87057,-123.26904,1.0,1,6,2,0,59,-220.87057,121.85215460075203
8926,225.77882,-123.26904,1.0,0,6,2,1,49,-225.77882,124.68592539924798
8927,230.68706,-123.26904,1.0,1,6,2,0,0,-230.68706,121.85215460075203
8928,235.59529,-123.26904,1.0,0,6,2,0,24,-235.59529,124.68592539924798
8929,240.50352,-123.26904,1.0,1,6,2,0,47,-240.50352,121.85215460075203
8930,-235.59529,-131.77034,1.0,1,8,1,0,43,235.59529,130.35345460075203
8931,-230.68706,-131.77034,1.0,0,8,1,0,1,230.68706,133.18722539924798
8932,-225.77882,-131.77034,1.0,1,8,1,1,50,225.77882,130.35345460075203
8933,-220.87057,-131.77034,1.0,0,8,1,0,62,220.87057,133.18722539924798
8934,-215.96234,-131.77034,1.0,1,8,1,0,36,215.96234,130.35345460075203
8935,-211.05411,-131.77034,1.0,0,8,1,0,15,211.05411,133.18722539924798
8936,-206.14587,-131.77034,1.0,1,8,1,1,60,206.14587,130.35345460075203
8937,-201.23764,-131.77034,1.0,0,8,1,1,49,201.23764,133.18722539924798
8938,-196.32941,-131.77034,1.0,1,8,1,1,38,196.32941,130.35345460075203
8939,-191.42117,-131.77034,1.0,0,8,1,1,30,191.42117,133.18722539924798
8940,-186.51294,-131.77034,1.0,1,8,1,1,10,186.51294,130.35345460075203
8941,-181.60471,-131.77034,1.0,0,8,1,2,57,181.60471,133.18722539924798
8942,-176.69647,-131.77034,1.0,1,8,1,1,8,176.69647,130.35345460075203
8943,-171.78822,-131.77034,1.0,0,8,1,2,65,171.78822,133.18722539924798
8944,-166.87999,-131.77034,1.0,1,8,1,2,52,166.87999,130.35345460075203
8945,-161.97176,-131.77034,1.0,0,8,0,2,40,161.97176,133.18722539924798
8946,-157.06352,-131.77034,1.0,1,8,0,2,30,157.06352,130.35345460075203
8947,-152.15529,-131.77034,1.0,0,8,0,2,16,152.15529,133.18722539924798
8948,-147.24706,-131.77034,1.0,1,8,0,2,3,147.24706,130.35345460075203
8949,-142.33882,-131.77034,1.0,0,8,0,3,59,142.33882,133.18722539924798
8950,-137.43059,-131.77034,1.0,1,8,0,2,18,137.43059,130.35345460075203
8951,-132.52235,-131.77034,1.0,0,8,0,2,20,132.52235,133.18722539924798
8952,-127.61411,-131.77034,1.0,1,8,0,2,23,127.61411,130.35345460075203
8953,-122.70588,-131.77034,1.0,0,8,0,2,25,122.70588,133.18722539924798
8954,-117.79765,-131.77034,1.0,1,8,0,2,27,117.79765,130.35345460075203
8955,-112.88941,-131.77034,1.0,0,8,0,2,29,112.88941,133.18722539924798
8956,-107.98117,-131.77034,1.0,1,8,0,2,31,107.98117,130.35345460075203
8957,-103.07294,-131.77034,1.0,0,8,0,2,33,103.07294,133.18722539924798
8958,-98.164703,-131.77034,1.0,1,8,0,2,35,98.164703,130.35345460075203
8959,-93.25647,-131.77034,1.0,0,1,2,0,60,93.25647,133.18722539924798
8960,-88.348236,-131.77034,1.0,1,1,2,0,62,88.348236,130.35345460075203
8961,-83.439995,-131.77034,1.0,0,1,2,0,58,83.439995,133.18722539924798
8962,-80.985878,-129.64502,0.5,1,1,2,0,67,80.985878,128.936577300376
8963,-78.531761,-129.64502,0.5,0,1,2,0,63,78.531761,130.35346269962398
8964,-78.531761,-133.89568,0.5,1,7,3,1,9,78.531761,133.187237300376
8965,-76.077644,-129.64502,0.5,1,7,3,1,7,76.077644,128.936577300376
8966,-76.077644,-133.89568,0.5,0,7,3,1,5,76.077644,134.60412269962399
8967,-73.623528,-133.89568,0.5,1,7,3,2,65,73.623528,133.187237300376
8968,-73.623528,-129.64502,0.5,0,7,3,2,67,73.623528,130.35346269962398
8969,-71.169411,-133.89568,0.5,0,7,3,2,61,71.169411,134.60412269962399
8970,-71.169411,-129.64502,0.5,1,7,3,2,63,71.169411,128.936577300376
8971,-68.715294,-129.64502,0.5,0,7,3,2,64,68.715294,130.35346269962398
8972,-68.715294,-133.89568,0.5,1,7,3,2,62,68.715294,133.187237300376
8973,-66.261177,-129.64502,0.5,1,7,3,2,55,66.261177,128.936577300376
8974,-66.261177,-133.89568,0.5,0,7,3,2,53,66.261177,134.60412269962399
8975,-63.807056,-133.89568,0.5,1,7,3,2,25,63.807056,133.187237300376
8976,-63.807056,-129.64502,0.5,0,7,3,2,27,63.807056,130.35346269962398
8977,-61.35294,-133.89568,0.5,0,7,3,2,12,61.35294,134.60412269962399
8978,-61.35294,-129.64502,0.5,1,7,3,2,14,61.35294,128.936577300376
8979,-58.898823,-129.64502,0.5,0,7,3,2,2,58.898823,130.35346269962398
8980,-58.898823,-133.89568,0.5,1,7,3,3,66,58.898823,133.187237300376
8981,-56.444706,-129.64502,0.5,1,7,3,2,0,56.444706,128.936577300376
8982,-56.444706,-133.89568,0.5,0,7,3,3,64,56.444706,134.60412269962399
8983,-53.990585,-133.89568,0.5,1,7,3,3,0,53.990585,133.187237300376
8984,-53.990585,-129.64502,0.5,0,7,3,3,4,53.990585,130.35346269962398
8985,-51.536469,-133.89568,0.5,0,7,3,3,37,51.536469,134.60412269962399
8986,-51.536469,-129.64502,0.5,1,7,3,3,2,51.536469,128.936577300376
8987,-49.082352,-129.64502,0.5,0,7,3,3,35,49.082352,130.35346269962398
8988,-49.082352,-133.89568,0.5,1,7,3,3,25,49.082352,133.187237300376
8989,-46.628235,-129.64502,0.5,1,7,3,3,33,46.628235,128.936577300376
8990,-46.628235,-133.89568,0.5,0,7,3,3,7,46.628235,134.60412269962399
8991,-44.174118,-133.89568,0.5,1,7,3,3,5,44.174118,133.187237300376
8992,-44.174118,-129.64502,0.5,0,7,3,3,31,44.174118,130.35346269962398
8993,-41.719997,-133.89568,0.5,0,7,3,3,3,41.719997,134.60412269962399
8994,-41.719997,-129.64502,0.5,1,7,3,3,29,41.719997,128.936577300376
8995,-39.265881,-129.64502,0.5,0,7,3,3,27,39.265881,130.35346269962398
8996,-39.265881,-133.89568,0.5,1,7,3,3,1,39.265881,133.187237300376
8997,-36.811764,-129.64502,0.5,1,7,3,3,23,36.811764,128.936577300376
8998,-36.811764,-133.89568,0.5,0,7,3,3,9,36.811764,134.60412269962399
8999,-34.357647,-133.89568,0.5,1,7,3,3,16,34.357647,133.187237300376
9000,-34.357647,-129.64502,0.5,0,7,3,3,20,34.357647,130.35346269962398
9001,-31.903528,-133.89568,0.5,0,1,2,3,35,31.903528,134.60412269962399
9002,-31.903528,-129.64502,0.5,1,7,3,3,18,31.903528,128.936577300376
9003,-29.449411,-129.64502,0.5,0,7,2,2,6,29.449411,130.35346269962398
9004,-29.449411,-133.89568,0.5,1,7,2,2,4,29.449411,133.187237300376
9005,-26.995293,-129.64502,0.5,1,7,2,2,2,26.995293,128.936577300376
9006,-26.995293,-133.89568,0.5,0,7,2,2,0,26.995293,134.60412269962399
9007,-24.541176,-133.89568,0.5,1,7,2,3,60,24.541176,133.187237300376
9008,-24.541176,-129.64502,0.5,0,7,2,3,62,24.541176,130.35346269962398
9009,-22.087059,-133.89568,0.5,0,3,3,1,34,22.087059,134.60412269962399
9010,-22.087059,-129.64502,0.5,1,3,3,1,32,22.087059,128.936577300376
9011,-19.63294,-129.64502,0.5,0,3,3,1,21,19.63294,130.35346269962398
9012,-19.63294,-133.89568,0.5,1,3,3,1,24,19.63294,133.187237300376
9013,-17.178823,-129.64502,0.5,1,3,3,1,36,17.178823,128.936577300376
9014,-17.178823,-133.89568,0.5,0,3,3,1,10,17.178823,134.60412269962399
9015,-14.724706,-133.89568,0.5,1,3,3,1,49,14.724706,133.187237300376
9016,-14.724706,-129.64502,0.5,0,3,3,1,47,14.724706,130.35346269962398
9017,-12.270588,-133.89568,0.5,0,3,3,2,47,12.270588,134.60412269962399
9018,-12.270588,-129.64502,0.5,1,3,3,2,28,12.270588,128.936577300376
9019,-9.8164701,-129.64502,0.5,0,3,3,2,30,9.8164701,130.35346269962398
9020,-9.8164701,-133.89568,0.5,1,3,3,2,42,9.8164701,133.187237300376
9021,-7.3623528,-129.64502,0.5,1,3,3,2,32,7.3623528,128.936577300376
9022,-7.3623528,-133.89568,0.5,0,3,3,2,44,7.3623528,134.60412269962399
9023,-4.9082351,-133.89568,0.5,1,3,3,2,41,4.9082351,133.187237300376
9024,-4.9082351,-129.64502,0.5,0,3,3,2,31,4.9082351,130.35346269962398
9025,-2.4541175,-133.89568,0.5,0,3,3,2,43,2.4541175,134.60412269962399
9026,-2.4541175,-129.64502,0.5,1,3,3,2,29,2.4541175,128.936577300376
9027,0.0,-129.64502,0.5,0,3,2,2,47,-0.0,130.35346269962398
9028,0.0,-133.89568,0.5,1,3,3,2,46,-0.0,133.187237300376
9029,2.4541175,-129.64502,0.5,1,3,2,2,30,-2.4541175,128.936577300376
9030,2.4541175,-133.89568,0.5,0,3,2,2,44,-2.4541175,134.60412269962399
9031,4.9082351,-133.89568,0.5,1,3,2,2,42,-4.9082351,133.187237300376
9032,4.9082351,-129.64502,0.5,0,3,2,2,32,-4.9082351,130.35346269962398
9033,7.3623528,-133.89568,0.5,0,3,2,2,43,-7.3623528,134.60412269962399
9034,7.3623528,-129.64502,0.5,1,3,2,2,31,-7.3623528,128.936577300376
9035,9.8164701,-129.64502,0.5,0,3,2,2,29,-9.8164701,130.35346269962398
9036,9.8164701,-133.89568,0.5,1,3,2,2,41,-9.8164701,133.187237300376
9037,12.270588,-129.64502,0.5,1,3,2,2,27,-12.270588,128.936577300376
9038,12.270588,-133.89568,0.5,0,3,2,2,46,-12.270588,134.60412269962399
9039,14.724706,-133.89568,0.5,1,3,2,1,48,-14.724706,133.187237300376
9040,14.724706,-129.64502,0.5,0,3,2,1,46,-14.724706,130.35346269962398
9041,17.178823,-133.89568,0.5,0,3,2,1,10,-17.178823,134.60412269962399
9042,17.178823,-129.64502,0.5,1,3,2,1,35,-17.178823,128.936577300376
9043,19.63294,-129.64502,0.5,0,3,2,1,20,-19.63294,130.35346269962398
9044,19.63294,-133.89568,0.5,1,3,2,1,23,-19.63294,133.187237300376
9045,22.087059,-129.64502,0.5,1,3,2,1,31,-22.087059,128.936577300376
9046,22.087059,-133.89568,0.5,0,3,2,1,33,-22.087059,134.60412269962399
9047,24.541176,-133.89568,0.5,1,7,1,3,59,-24.541176,133.187237300376
9048,24.541176,-129.64502,0.5,0,7,1,3,61,-24.541176,130.35346269962398
9049,26.995293,-133.89568,0.5,0,7,1,3,67,-26.995293,134.60412269962399
9050,26.995293,-129.64502,0.5,1,7,1,2,1,-26.995293,128.936577300376
9051,29.449411,-129.64502,0.5,0,7,1,2,5,-29.449411,130.35346269962398
9052,29.449411,-133.89568,0.5,1,7,1,2,3,-29.449411,133.187237300376
9053,31.903528,-129.64502,0.5,1,7,0,3,19,-31.903528,128.936577300376
9054,31.903528,-133.89568,0.5,0,1,1,3,36,-31.903528,134.60412269962399
9055,34.357647,-133.89568,0.5,1,7,0,3,17,-34.357647,133.187237300376
9056,34.357647,-129.64502,0.5,0,7,0,3,21,-34.357647,130.35346269962398
9057,36.811764,-133.89568,0.5,0,7,0,3,10,-36.811764,134.60412269962399
9058,36.811764,-129.64502,0.5,1,7,0,3,24,-36.811764,128.936577300376
9059,39.265881,-129.64502,0.5,0,7,0,3,28,-39.265881,130.35346269962398
9060,39.265881,-133.89568,0.5,1,7,0,3,2,-39.265881,133.187237300376
9061,41.719997,-129.64502,0.5,1,7,0,3,30,-41.719997,128.936577300376
9062,41.719997,-133.89568,0.5,0,7,0,3,4,-41.719997,134.60412269962399
9063,44.174118,-133.89568,0.5,1,7,0,3,6,-44.174118,133.187237300376
9064,44.174118,-129.64502,0.5,0,7,0,3,32,-44.174118,130.35346269962398
9065,46.628235,-133.89568,0.5,0,7,0,3,8,-46.628235,134.60412269962399
9066,46.628235,-129.64502,0.5,1,7,0,3,34,-46.628235,128.936577300376
9067,49.082352,-129.64502,0.5,0,7,0,3,36,-49.082352,130.35346269962398
9068,49.082352,-133.89568,0.5,1,7,0,3,26,-49.082352,133.187237300376
9069,51.536469,-129.64502,0.5,1,7,0,3,1,-51.536469,128.936577300376
9070,51.536469,-133.89568,0.5,0,7,0,3,38,-51.536469,134.60412269962399
9071,53.990585,-133.89568,0.5,1,7,0,3,0,-53.990585,133.187237300376
9072,53.990585,-129.64502,0.5,0,7,0,3,3,-53.990585,130.35346269962398
9073,56.444706,-133.89568,0.5,0,7,0,3,63,-56.444706,134.60412269962399
9074,56.444706,-129.64502,0.5,1,7,0,3,67,-56.444706,128.936577300376
9075,58.898823,-129.64502,0.5,0,7,0,2,1,-58.898823,130.35346269962398
9076,58.898823,-133.89568,0.5,1,7,0,3,65,-58.898823,133.187237300376
9077,61.35294,-129.64502,0.5,1,7,0,2,15,-61.35294,128.936577300376
9078,61.35294,-133.89568,0.5,0,7,0,2,13,-61.35294,134.60412269962399
9079,63.807056,-133.89568,0.5,1,7,0,2,26,-63.807056,133.187237300376
9080,63.807056,-129.64502,0.5,0,7,0,2,28,-63.807056,130.35346269962398
9081,66.261177,-133.89568,0.5,0,7,0,2,52,-66.261177,134.60412269962399
9082,66.261177,-129.64502,0.5,1,7,0,2,54,-66.261177,128.936577300376
9083,68.715294,-129.64502,0.5,0,7,0,2,63,-68.715294,130.35346269962398
9084,68.715294,-133.89568,0.5,1,7,0,2,61,-68.715294,133.187237300376
9085,71.169411,-129.64502,0.5,1,7,0,2,64,-71.169411,128.936577300376
9086,71.169411,-133.89568,0.5,0,7,0,2,62,-71.169411,134.60412269962399
9087,73.623528,-133.89568,0.5,1,7,0,2,66,-73.623528,133.187237300376
9088,73.623528,-129.64502,0.5,0,7,0,1,0,-73.623528,130.35346269962398
9089,76.077644,-133.89568,0.5,0,7,0,1,6,-76.077644,134.60412269962399
9090,76.077644,-129.64502,0.5,1,7,0,1,8,-76.077644,128.936577300376
9091,78.531761,-129.64502,0.5,0,1,1,0,64,-78.531761,130.35346269962398
9092,78.531761,-133.89568,0.5,1,7,0,1,9,-78.531761,133.187237300376
9093,80.985878,-129.64502,0.5,1,1,1,0,67,-80.985878,128.936577300376
9094,83.439995,-131.77034,1.0,0,1,1,0,57,-83.439995,133.18722539924798
9095,88.348236,-131.77034,1.0,1,1,1,0,61,-88.348236,130.35345460075203
9096,93.25647,-131.77034,1.0,0,1,1,0,59,-93.25647,133.18722539924798
9097,98.164703,-131.77034,1.0,1,6,3,2,36,-98.164703,130.35345460075203
9098,103.07294,-131.77034,1.0,0,6,3,2,34,-103.07294,133.18722539924798
9099,107.98117,-131.77034,1.0,1,6,3,2,32,-107.98117,130.35345460075203
9100,112.88941,-131.77034,1.0,0,6,3,2,30,-112.88941,133.18722539924798
9101,117.79765,-131.77034,1.0,1,6,3,2,28,-117.79765,130.35345460075203
9102,122.70588,-131.77034,1.0,0,6,3,2,26,-122.70588,133.18722539924798
9103,127.61411,-131.77034,1.0,1,6,3,2,24,-127.61411,130.35345460075203
9104,132.52235,-131.77034,1.0,0,6,3,2,21,-132.52235,133.18722539924798
9105,137.43059,-131.77034,1.0,1,6,3,2,19,-137.43059,130.35345460075203
9106,142.33882,-131.77034,1.0,0,6,3,3,60,-142.33882,133.18722539924798
9107,147.24706,-131.77034,1.0,1,6,3,2,4,-147.24706,130.35345460075203
9108,152.15529,-131.77034,1.0,0,6,3,2,17,-152.15529,133.18722539924798
9109,157.06352,-131.77034,1.0,1,6,3,2,29,-157.06352,130.35345460075203
9110,161.97176,-131.77034,1.0,0,6,3,2,39,-161.97176,133.18722539924798
9111,166.87999,-131.77034,1.0,1,6,2,2,53,-166.87999,130.35345460075203
9112,171.78822,-131.77034,1.0,0,6,2,2,66,-171.78822,133.18722539924798
9113,176.69647,-131.77034,1.0,1,6,2,1,7,-176.69647,130.35345460075203
9114,181.60471,-131.77034,1.0,0,6,2,2,58,-181.60471,133.18722539924798
9115,186.51294,-131.77034,1.0,1,6,2,1,10,-186.51294,130.35345460075203
9116,191.42117,-131.77034,1.0,0,6,2,1,29,-191.42117,133.18722539924798
9117,196.32941,-131.77034,1.0,1,6,2,1,37,-196.32941,130.35345460075203
9118,201.23764,-131.77034,1.0,0,6,2,1,48,-201.23764,133.18722539924798
9119,206.14587,-131.77034,1.0,1,6,2,1,59,-206.14587,130.35345460075203
9120,211.05411,-131.77034,1.0,0,6,2,0,14,-211.05411,133.18722539924798
9121,215.96234,-131.77034,1.0,1,6,2,0,35,-215.96234,130.35345460075203
9122,220.87057,-131.77034,1.0,0,6,2,0,61,-220.87057,133.18722539924798
9123,225.77882,-131.77034,1.0,1,6,2,1,51,-225.77882,130.35345460075203
9124,230.68706,-131.77034,1.0,0,6,2,0,2,-230.68706,133.18722539924798
9125,235.59529,-131.77034,1.0,1,6,2,0,44,-235.59529,130.35345460075203
9126,-230.68706,-140.27165,1.0,1,8,1,0,20,230.68706,138.85476460075202
9127,-225.77882,-140.27165,1.0,0,8,1,1,52,225.77882,141.68853539924797
9128,-220.87057,-140.27165,1.0,1,8,1,0,64,220.87057,138.85476460075202
9129,-215.96234,-140.27165,1.0,0,8,1,0,38,215.96234,141.68853539924797
9130,-211.05411,-140.27165,1.0,1,8,1,0,17,211.05411,138.85476460075202
9131,-206.14587,-140.27165,1.0,0,8,1,1,62,206.14587,141.68853539924797
9132,-201.23764,-140.27165,1.0,1,8,1,1,51,201.23764,138.85476460075202
9133,-196.32941,-140.27165,1.0,0,8,1,1,40,196.32941,141.68853539924797
9134,-191.42117,-140.27165,1.0,1,8,1,1,28,191.42117,138.85476460075202
9135,-186.51294,-140.27165,1.0,0,8,1,1,15,186.51294,141.68853539924797
9136,-181.60471,-140.27165,1.0,1,8,0,0,10,181.60471,138.85476460075202
9137,-176.69647,-140.27165,1.0,0,8,0,2,66,176.69647,141.68853539924797
9138,-171.78822,-140.27165,1.0,1,8,0,1,8,171.78822,138.85476460075202
9139,-166.87999,-140.27165,1.0,0,8,0,1,2,166.87999,141.68853539924797
9140,-161.97176,-140.27165,1.0,1,8,0,2,59,161.97176,138.85476460075202
9141,-157.06352,-140.27165,1.0,0,8,0,2,46,157.06352,141.68853539924797
9142,-152.15529,-140.27165,1.0,1,8,0,1,0,152.15529,138.85476460075202
9143,-147.24706,-140.27165,1.0,0,8,0,1,4,147.24706,141.68853539924797
